ID,SMILES
1,N1[C@@H]([C@H](O)C)C(=O)N2[C@@H](C[C@@H](O)C2)C(=O)N[C@@H]([C@H](O)[C@H](c2ccc(O)cc2)O)C(=O)N[C@@H]([C@H](O)C)C(=O)N2[C@H](C(=O)N[C@H](O)[C@H](O)C[C@H](NC(c3ccc(-c4ccc(-c5ccc(OCCCCC)cc5)cc4)cc3)=O)C1=O)[C@@H](O)[C@@H](C)C2
1,[C@@H](c1ccc(O)cc1)(O)[C@@H](O)[C@@H]1NC(=O)[C@H]2N(C[C@H](O)C2)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)c2ccc(-c3ccc(-c4ccc(OCCCCC)cc4)cc3)cc2)C[C@@H](O)[C@@H](O)NC(=O)[C@H]2N(C[C@H](C)[C@@H]2O)C(=O)[C@H]([C@H](O)C)NC1=O
1,c1c(-c2ccc(OCCCCC)cc2)ccc(-c2ccc(C(N[C@H]3C[C@@H](O)[C@@H](O)NC(=O)[C@H]4N(C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@H](O)C)NC3=O)C[C@H](C)[C@@H]4O)=O)cc2)c1
1,c1cc(-c2ccc(OCCCCC)cc2)ccc1-c1ccc(C(N[C@@H]2C(=O)N[C@@H]([C@H](O)C)C(=O)N3[C@H](C(=O)N[C@@H]([C@H](O)[C@@H](O)c4ccc(O)cc4)C(=O)N[C@@H]([C@@H](C)O)C(=O)N4C[C@H](C)[C@H](O)[C@H]4C(=O)N[C@H](O)[C@H](O)C2)C[C@@H](O)C3)=O)cc1
1,[C@H]1(O)[C@@H](C)CN2[C@@H]1C(=O)N[C@H](O)[C@H](O)C[C@H](NC(c1ccc(-c3ccc(-c4ccc(OCCCCC)cc4)cc3)cc1)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1[C@@H](C[C@@H](O)C1)C(=O)N[C@@H]([C@@H]([C@@H](O)c1ccc(O)cc1)O)C(=O)N[C@@H]([C@H](O)C)C2=O
1,C(CCOc1ccc(-c2ccc(-c3ccc(C(N[C@@H]4C(=O)N[C@@H]([C@H](O)C)C(=O)N5[C@@H](C[C@@H](O)C5)C(=O)N[C@@H]([C@H](O)[C@H](c5ccc(O)cc5)O)C(=O)N[C@@H]([C@H](O)C)C(=O)N5C[C@H](C)[C@H](O)[C@H]5C(=O)N[C@H](O)[C@H](O)C4)=O)cc3)cc2)cc1)CC
1,C1(=O)[C@H]([C@H](O)[C@H](c2ccc(O)cc2)O)NC(=O)[C@H]2N(C(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)c3ccc(-c4ccc(-c5ccc(OCCCCC)cc5)cc4)cc3)C[C@@H](O)[C@@H](O)NC(=O)[C@@H]3[C@@H](O)[C@@H](C)CN3C(=O)[C@H]([C@@H](C)O)N1)C[C@H](O)C2
1,O[C@H]([C@H]([C@H]1C(=O)N[C@@H]([C@H](O)C)C(=O)N2C[C@H](C)[C@H](O)[C@H]2C(=O)N[C@H](O)[C@H](O)C[C@H](NC(c2ccc(-c3ccc(-c4ccc(OCCCCC)cc4)cc3)cc2)=O)C(=O)N[C@@H]([C@H](O)C)C(=O)N2[C@H](C(=O)N1)C[C@@H](O)C2)O)c1ccc(O)cc1
2,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O
2,[nH]1cc(C[C@@H]2C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N3[C@@H](C[C@@H](OC(NCCN)=O)C3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)c2ccccc12
2,[C@@H]1(c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc32)NC1=O
2,c1ccccc1[C@H]1C(=O)N[C@H](Cc2c3c([nH]c2)cccc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2C[C@H](OC(=O)NCCN)C[C@H]2C(=O)N1
2,c1c(C[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N3C[C@H](OC(=O)NCCN)C[C@H]3C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c4ccccc4[nH]c3)C(=O)N[C@@H](CCCCN)C(=O)N2)ccc(OCc2ccccc2)c1
2,C(CNC(=O)O[C@@H]1C[C@H]2C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N2C1)N
2,c1cc([C@H]2C(=O)N[C@H](Cc3c4ccccc4[nH]c3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N3[C@@H](C[C@@H](OC(=O)NCCN)C3)C(=O)N2)ccc1
2,c1cc2c(C[C@@H]3C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc4ccc(OCc5ccccc5)cc4)C(=O)N[C@@H](Cc4ccccc4)C(=O)N4[C@@H](C[C@@H](OC(=O)NCCN)C4)C(=O)N[C@@H](c4ccccc4)C(=O)N3)c[nH]c2cc1
2,C(N)CNC(=O)O[C@H]1CN2C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c4ccccc4[nH]c3)NC(=O)[C@H](c3ccccc3)NC(=O)[C@@H]2C1
2,c1ccc(C[C@@H]2NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c[nH]c4c3cccc4)NC(=O)[C@H](c3ccccc3)NC(=O)[C@@H]3C[C@@H](OC(=O)NCCN)CN3C2=O)cc1
2,[C@@H]1(c2ccccc2)NC(=O)[C@H]2N(C[C@H](OC(NCCN)=O)C2)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c3ccccc3[nH]c2)NC1=O
2,c1c(C[C@H]2NC(=O)[C@H](c3ccccc3)NC(=O)[C@@H]3C[C@@H](OC(=O)NCCN)CN3C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC2=O)c2c(cccc2)[nH]1
2,N1C(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c3ccccc3[nH]c2)NC(=O)[C@@H]1c1ccccc1
2,O(Cc1ccccc1)c1ccc(C[C@@H]2NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c4c([nH]c3)cccc4)NC(=O)[C@H](c3ccccc3)NC(=O)[C@H]3N(C[C@H](OC(NCCN)=O)C3)C(=O)[C@H](Cc3ccccc3)NC2=O)cc1
2,c1cccc([C@@H]2NC(=O)[C@@H]3C[C@@H](OC(NCCN)=O)CN3C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c[nH]c4c3cccc4)NC2=O)c1
2,C1[C@@H]2N(C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c4ccccc4[nH]c3)NC(=O)[C@H](c3ccccc3)NC2=O)C[C@@H]1OC(=O)NCCN
2,N1[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2C[C@H](OC(NCCN)=O)C[C@H]2C(=O)N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c[nH]c3c2cccc3)C1=O
2,C(NC(O[C@@H]1C[C@H]2C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c4c(cccc4)[nH]c3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N2C1)=O)CN
2,c1(COc2ccc(C[C@@H]3NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc4c[nH]c5ccccc54)NC(=O)[C@H](c4ccccc4)NC(=O)[C@@H]4C[C@@H](OC(=O)NCCN)CN4C(=O)[C@H](Cc4ccccc4)NC3=O)cc2)ccccc1
2,C(NC(=O)O[C@@H]1C[C@@H]2N(C1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(OCc3ccccc3)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc1c[nH]c3ccccc31)NC(=O)[C@H](c1ccccc1)NC2=O)CN
2,c1cc(C[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N3[C@@H](C[C@@H](OC(NCCN)=O)C3)C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c4c([nH]c3)cccc4)C(=O)N[C@@H](CCCCN)C(=O)N2)ccc1OCc1ccccc1
2,C1(=O)N[C@@H](Cc2ccccc2)C(=O)N2C[C@H](OC(=O)NCCN)C[C@H]2C(=O)N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c3c([nH]c2)cccc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1Cc1ccc(OCc2ccccc2)cc1
2,c1ccc([C@H]2C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N3[C@@H](C[C@@H](OC(=O)NCCN)C3)C(=O)N2)cc1
2,c1cccc2[nH]cc(C[C@@H]3C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc4ccc(OCc5ccccc5)cc4)C(=O)N[C@@H](Cc4ccccc4)C(=O)N4C[C@H](OC(=O)NCCN)C[C@H]4C(=O)N[C@@H](c4ccccc4)C(=O)N3)c12
2,O=C1N[C@@H](Cc2ccccc2)C(=O)N2C[C@H](OC(=O)NCCN)C[C@H]2C(=O)N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c3c([nH]c2)cccc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1Cc1ccc(OCc2ccccc2)cc1
2,C1(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2N(C[C@H](OC(NCCN)=O)C2)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)N1
2,C1(=O)N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c[nH]c3c2cccc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2C[C@H](OC(NCCN)=O)C[C@@H]12
2,NCCNC(=O)O[C@H]1CN2[C@H](C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c4c(cccc4)[nH]c3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C2=O)C1
2,c1c(C[C@@H]2NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c4c(cccc4)[nH]c3)NC(=O)[C@H](c3ccccc3)NC(=O)[C@@H]3C[C@@H](OC(NCCN)=O)CN3C(=O)[C@H](Cc3ccccc3)NC2=O)ccc(OCc2ccccc2)c1
2,c1cc2c([nH]cc2C[C@H]2NC(=O)[C@H](c3ccccc3)NC(=O)[C@H]3N(C[C@H](OC(NCCN)=O)C3)C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC2=O)cc1
2,c1ccc2[nH]cc(C[C@H]3NC(=O)[C@H](c4ccccc4)NC(=O)[C@@H]4C[C@@H](OC(=O)NCCN)CN4C(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)[C@H](CCCCN)NC3=O)c2c1
2,C1(=O)[C@H](c2ccccc2)NC(=O)[C@H]2N(C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c[nH]c4ccccc34)N1)C[C@H](OC(NCCN)=O)C2
2,C([C@H]1NC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2N(C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC1=O)C[C@H](OC(=O)NCCN)C2)c1c2c([nH]c1)cccc2
2,c12ccccc1c(C[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N3C[C@H](OC(=O)NCCN)C[C@H]3C(=O)N[C@@H](c3ccccc3)C(=O)N1)c[nH]2
2,N1C(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2N(C[C@H](OC(NCCN)=O)C2)C(=O)[C@@H]1Cc1ccccc1
2,O=C1N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2[C@H](C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c[nH]c4ccccc43)C(=O)N[C@H]1CCCCN)C[C@@H](OC(=O)NCCN)C2
2,c1cc([C@@H]2NC(=O)[C@@H]3C[C@@H](OC(NCCN)=O)CN3C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c[nH]c4c3cccc4)NC2=O)ccc1
2,C(NCCN)(O[C@@H]1C[C@H]2C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N2C1)=O
2,c1c(C[C@H]2C(=O)N3C[C@H](OC(=O)NCCN)C[C@H]3C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N2)cccc1
2,N1[C@H](Cc2c[nH]c3ccccc32)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2C[C@H](OC(=O)NCCN)C[C@H]2C(=O)N[C@@H](c2ccccc2)C1=O
2,O=C1N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c[nH]c3c2cccc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2[C@H]1C[C@@H](OC(=O)NCCN)C2
2,C(CCN)C[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(NCCN)=O)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O
2,c1ccccc1C[C@H]1C(=O)N2C[C@H](OC(NCCN)=O)C[C@H]2C(=O)N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c3ccccc3[nH]c2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N1
2,c1cc(C[C@H]2C(=O)N3C[C@H](OC(=O)NCCN)C[C@H]3C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c[nH]c4ccccc43)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N2)ccc1
2,c1ccc([C@@H]2NC(=O)[C@@H]3C[C@@H](OC(=O)NCCN)CN3C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c4c(cccc4)[nH]c3)NC2=O)cc1
2,[C@@H]1(Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c3c(cccc3)[nH]c2)NC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2N(C1=O)C[C@H](OC(NCCN)=O)C2
2,[C@H]1(CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2[C@@H](C[C@@H](OC(NCCN)=O)C2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c3ccccc3[nH]c2)C(=O)N1
2,C1(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2[C@@H](C[C@@H](OC(NCCN)=O)C2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c3ccccc3[nH]c2)C(=O)N[C@H]1CCCCN
2,[C@@H]1(CCCCN)NC(=O)[C@@H](Cc2c3c([nH]c2)cccc3)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O
2,N1C(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3c2cccc3)NC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2N(C(=O)[C@@H]1Cc1ccccc1)C[C@H](OC(=O)NCCN)C2
2,O=C1[C@@H](Cc2c3ccccc3[nH]c2)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(NCCN)=O)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)N1
2,[C@H]12C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c[nH]c4ccccc43)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N1C[C@H](OC(=O)NCCN)C2
2,[C@H]1(OC(=O)NCCN)CN2[C@H](C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)N[C@@H](Cc3ccccc3)C2=O)C1
2,C1(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2C[C@H](OC(=O)NCCN)C[C@H]2C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H]1Cc1c2c([nH]c1)cccc2
2,c1c2c(c(C[C@H]3NC(=O)[C@H](c4ccccc4)NC(=O)[C@H]4N(C[C@H](OC(NCCN)=O)C4)C(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)[C@H](CCCCN)NC3=O)c[nH]2)ccc1
2,C([C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2C[C@H](OC(=O)NCCN)C[C@H]2C(=O)N[C@@H](c2ccccc2)C(=O)N[C@H](Cc2c[nH]c3ccccc32)C(=O)N[C@@H](CCCCN)C(=O)N1)c1ccc(OCc2ccccc2)cc1
2,C(Oc1ccc(C[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N3[C@@H](C[C@@H](OC(NCCN)=O)C3)C(=O)N[C@@H](c3ccccc3)C(=O)N[C@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@@H](CCCCN)C(=O)N2)cc1)c1ccccc1
2,[C@@H]1(c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(NCCN)=O)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c3ccccc3[nH]c2)NC1=O
2,O=C1N[C@H](Cc2c3ccccc3[nH]c2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2[C@@H](C[C@@H](OC(NCCN)=O)C2)C(=O)N[C@H]1c1ccccc1
2,C(Oc1ccc(C[C@@H]2NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c4c([nH]c3)cccc4)NC(=O)[C@H](c3ccccc3)NC(=O)[C@H]3N(C[C@H](OC(=O)NCCN)C3)C(=O)[C@H](Cc3ccccc3)NC2=O)cc1)c1ccccc1